0.0,40.10218614289858,0.0,40.10218614289858
0.001,40.10202231957732,0.00016382332124365666,40.10218614289857
0.002,40.101530852043254,0.0006552908553154109,40.10218614289857
0.003,40.1007117475852,0.0014743953133690146,40.10218614289857
0.004,40.099565018350795,0.002621124547765584,40.10218614289856
0.005,40.09809068134582,0.004095461552731636,40.10218614289855
0.006,40.09628875843325,0.005897384465281765,40.10218614289853
0.007,40.094159276332114,0.008026866566407453,40.102186142898525
0.008,40.091702266615975,0.010483876282533815,40.10218614289851
0.009000000000000001,40.088917765711244,0.01326837718724657,40.10218614289849
0.01,40.08580581489517,0.016380328003291866,40.10218614289846
0.011,40.08236646029359,0.01981968260485195,40.10218614289845
0.012,40.07859975287833,0.02358639002010015,40.10218614289843
0.013000000000000001,40.074505748464354,0.027680394434038864,40.10218614289839
0.014,40.07008450770673,0.03210163519162471,40.102186142898354
0.015,40.06533609609714,0.03685004680118525,40.102186142898326
0.016,40.060260583960165,0.04192555893813209,40.1021861428983
0.017,40.05485804644929,0.0473280964489754,40.10218614289827
0.018000000000000002,40.04912856354258,0.053057579355645174,40.102186142898226
0.019,40.04307222003805,0.059113922860125144,40.10218614289818
0.02,40.03668910554872,0.06549703734940468,40.10218614289812
0.021,40.029979314497325,0.07220682840075525,40.10218614289808
0.022,40.02294294611069,0.07924319678733793,40.10218614289803
0.023,40.01558010441383,0.08660603848414766,40.10218614289798
0.024,40.00789089822363,0.09429524467430193,40.10218614289793
0.025,39.999875441142194,0.10231070175568,40.10218614289787
0.026000000000000002,39.99153385154989,0.11065229134791993,40.10218614289781
0.027,39.98286625259797,0.11931989029978049,40.10218614289775
0.028,39.973872772200814,0.12831337069687482,40.102186142897686
0.029,39.96455354302783,0.13763259986978324,40.102186142897615
0.03,39.954908702495,0.1472774404025524,40.10218614289755
0.031,39.94493839275589,0.15724775014158726,40.10218614289747
0.032,39.93464276069244,0.16754338220494489,40.10218614289739
0.033,39.924021957905275,0.17816418499203396,40.10218614289731
0.034,39.91307614070348,0.18911000219373073,40.10218614289721
0.035,39.90180547009422,0.2003806728029151,40.10218614289713
0.036000000000000004,39.8902101117716,0.21197603112543567,40.10218614289704
0.037,39.878290236105435,0.22389590679150861,40.10218614289695
0.038,39.86604601812929,0.2361401247675587,40.10218614289685
0.039,39.85347763752823,0.24870850536850636,40.102186142896734
0.04,39.84058527862612,0.26160086427050844,40.10218614289663
0.041,39.827369130372375,0.27481701252415675,40.102186142896535
0.042,39.813829386328266,0.28835675656814175,40.10218614289641
0.043000000000000003,39.79996624465292,0.30221989824338386,40.10218614289631
0.044,39.78577990808855,0.3164062348076383,40.10218614289619
0.045,39.77127058394548,0.33091555895057734,40.10218614289606
0.046,39.75643848408656,0.3457476588093547,40.10218614289591
0.047,39.74128382491113,0.36090231798465344,40.10218614289578
0.048,39.72580682733843,0.37637931555722215,40.102186142895654
0.049,39.7100077167906,0.3921784261049005,40.1021861428955
0.05,39.69388672317522,0.4082994197201371,40.102186142895356
0.051000000000000004,39.67744408086719,0.4247420620280008,40.10218614289519
0.052000000000000005,39.66068002869036,0.44150611420468544,40.10218614289504
0.053,39.64359480989837,0.4585913329965088,40.10218614289488
0.054,39.6261886721553,0.4759974707394079,40.10218614289471
0.055,39.60846186751561,0.4937242753789246,40.10218614289453
0.056,39.59041465240367,0.5117714904906854,40.10218614289436
0.057,39.5720472875928,0.5301388553013692,40.10218614289417
0.058,39.55336003818382,0.5488261047101655,40.102186142893984
0.059000000000000004,39.53435317358307,0.5678329693107116,40.102186142893785
0.06,39.515026967480075,0.5871591754135141,40.102186142893586
