0.0,78.47999999999999,0.0,78.47999999999999
0.005,78.4387574372732,0.04124256048440269,78.4799999977576
0.01,78.3150301785275,0.16496981250656748,78.47999999103406
0.015,78.10882208831504,0.3711778915577898,78.47999997987283
0.02,77.8201481903477,0.6598517741094357,78.47999996445714
0.025,77.44904751116809,1.0309524341069989,78.47999994527508
0.03,76.99560094994858,1.484398973383535,78.47999992333212
0.035,76.45995394746915,2.020045952902147,78.4799999003713
0.04,75.84234350409888,2.6376563749239295,78.47999987902281
0.045,75.14312877223338,3.336871090534343,78.47999986276773
0.05,74.36282403044011,4.117175825133938,78.47999985557405
0.055,73.50213237040907,4.977867490682646,78.47999986109171
0.06,72.56197796563042,5.918021915772688,78.4799998814031
0.065,71.54353444997906,6.936465465545638,78.4799999155247
0.07,70.44824684284956,8.031753115248948,78.4799999580985
0.075,69.27784473010556,9.202155268756918,78.47999999886247
0.08,68.03434510309592,10.445654920317557,78.48000002341347
0.085,66.72004432604756,11.759955689349136,78.4800000153967
0.09,65.33749998227896,13.142499977411543,78.4799999596905
0.095,63.889504589566585,14.590495256116183,78.47999984568277
0.1,62.37905410458085,16.1009455650492,78.47999966963005
0.105,60.809314556244146,17.670684879201385,78.47999943544554
0.11,59.183589995025734,19.296409158848185,78.47999915387392
0.115,57.50529430538188,20.97470453518856,78.47999884057045
0.12,55.77792849401497,22.702070019834174,78.47999851384915
0.125,54.00506406355538,24.474934129223033,78.47999819277841
0.13,52.19033220184835,26.289665694152795,78.47999789600115
0.135,50.33741788063312,28.142579760701892,78.47999764133502
0.14,48.450057605839014,30.029939840138297,78.47999744597732
0.145,46.532039478383155,31.94795784865449,78.47999732703764
0.15,44.587204361807835,33.89279294031197,78.47999730211981
0.155,42.619447257214915,35.86055013251287,78.47999738972779
0.16,40.632718410999125,37.847279198336196,78.47999760933533
0.165,38.63102419553424,39.84897378549162,78.47999798102586
0.17,36.618428389888045,41.8615701347687,78.47999852465674
0.17500000000000002,34.59905513996492,43.88094411858204,78.47999925854697
0.18,32.57709559449775,45.9029046032112,78.48000019770895
0.185,30.556820997175993,47.92318035447524,78.48000135165124
0.19,28.54260586858903,49.937396853144,78.48000272173303
0.195,26.53896583595075,51.941038461976795,78.48000429792755
0.2,24.55061565938494,53.92939039521518,78.48000605460012
0.20500000000000002,22.582554037915997,55.89745390657003,78.48000794448603
0.21,20.640182780839567,57.8398271086386,78.48000988947817
0.215,18.7294686939913,59.75054307233831,78.48001176632961
0.22,16.857156547288877,61.622856838494016,78.4800133857829
0.225,15.031039609802075,63.448974857503444,78.48001446730552
0.23,13.260288044507762,65.21972657934614,78.4800146238539
0.23500000000000001,11.555820267586059,66.92419313288364,78.4800134004697
0.24,9.930670151512011,68.54934030727073,78.48001045878274
0.245,8.400242674768604,70.07976334119122,78.48000601595983
0.25,6.98225535790387,71.49774607508965,78.48000143299352
0.255,5.696053751019371,72.78394537783451,78.47999912885389
0.26,4.560961856002276,73.91903856292387,78.48000041892615
0.265,3.5935741557129073,74.8864281463398,78.4800023020527
0.27,2.80454919885334,75.67545008337584,78.47999928222917
0.275,2.1962135394637277,76.28377782841324,78.47999136787696
0.28,1.7622975324601242,76.71768800089637,78.4799855333565
0.28500000000000003,1.490005566371163,76.98998136745638,78.47998693382755
0.29,1.3632972239970653,77.11669696910025,78.47999419309731
0.295,1.365929384821165,77.11407366770932,78.48000305253049
