0.09,1.8309636710278005e-18,-0.004787209207488985,6.278434235836947e-19,-9.014249061566406e-19,0.00988421384305127,-1.4106101022407547e-20,1.4008124525204305e-19,42.65268214412481,7.600700276741118e-31
0.095,1.879094380104113e-18,-0.004084861476549406,7.006489084653365e-19,-9.332360120191804e-19,0.008487265445850767,-3.95916542865532e-20,1.4537876268874331e-19,41.83559094990676,7.842221152885309e-31
0.1,1.905057445427272e-18,-0.0033410915370559735,7.715297793286677e-19,-9.548730181525741e-19,0.007005275653796161,-6.734879681183247e-20,1.4909615529794505e-19,40.95792473412071,8.027941895688562e-31
0.105,1.9061895804693483e-18,-0.002556949591856039,8.385545966519429e-19,-9.648593245062553e-19,0.005440648505441459,-9.688078377268214e-20,1.509874410789045e-19,40.01805630191262,8.139118080520078e-31
0.11,1.8800587140994754e-18,-0.0017346931841011326,8.996378307768947e-19,-9.61800147442287e-19,0.0037976182954508886,-1.2758865001294516e-19,1.5081779081001956e-19,39.01451841141114,8.103872348383832e-31
0.115,1.824581278784956e-18,-0.0008768804010088616,9.525900308876195e-19,-9.44442657266568e-19,0.002081362912406348,-1.5877743392454208e-19,1.483733266530241e-19,37.946037081802366,8.027836457556716e-31
0.12,1.738143567632579e-18,1.31430443843783e-05,9.951792889032283e-19,-9.117395461373352e-19,0.00029848747057314995,-1.8966696073822247e-19,1.4347156640071225e-19,36.81156452060881,7.5614672045773135e-31
0.125,1.6197221434832625e-18,0.0009314254665966359,1.0252030279648732e-18,-8.629136169389325e-19,-0.001543087109979524,-2.194074463666425e-19,1.3597212963689666e-19,35.610311643607744,7.428641517981693e-31
0.13,1.4689975465806105e-18,0.0018733171141249727,1.0405684290230043e-18,-7.975205448965986e-19,-0.0034340532343151153,-2.4709996630595844e-19,1.2578724665012716e-19,34.34177950107478,6.722476504004031e-31
0.135,1.2864549215711752e-18,0.0028335026482224634,1.0393790294844951e-18,-7.155065730362436e-19,-0.005363731792712656,-2.7182156510933823e-19,1.1289154223780393e-19,33.00578913956659,5.790781823947963e-31
0.14,1.0734648921575946e-18,0.003806014825002535,1.020024279674078e-18,-6.172576652728674e-19,-0.0073201105445548365,-2.926544832550433e-19,9.733052204156945e-20,31.60250931351589,5.501774332432735e-31
0.145,8.32338083401427e-19,0.004784267108739471,9.812681699641553e-19,-5.03636580740083e-19,-0.009289910075693797,-3.087186617885704e-19,7.92271729564003e-20,30.132481468583606,4.0634422279814425e-31
0.15,5.663472030676765e-19,0.005761111101271865,9.223325128288291e-19,-3.760044926583794e-19,-0.01125869003617197,-3.1920637277429345e-19,5.878610876924137e-20,28.596641416615856,3.2475854426386734e-31
0.155,2.7971158019152745e-19,0.006728903535297093,8.429701434583738e-19,-2.3622417980812193e-19,-0.013210989767330261,-3.2341753921872813e-19,3.629475211026424e-20,26.996337129234,2.0512336067558715e-31
0.16,-2.245947608993932e-20,0.0076795941890068775,7.435232481020486e-19,-8.664247779611998e-20,-0.015130498895274513,-3.2079407777836173e-19,1.2121146066312076e-20,25.333342109964324,1.2386669765784502e-31
0.165,-3.3426622728948237e-19,0.008604827223976486,6.249622862887341e-19,6.994941945312272e-20,-0.017000265978339257,-3.1095144694560173e-19,-1.3291867756340764e-20,23.609863850073197,-3.690704254393991e-32
0.17,-6.491604267279044e-19,0.009496060745490809,4.889015672213743e-19,2.3037810327851875e-19,-0.0188029359127313,-2.937055355451286e-19,-3.9436188223589436e-20,21.82854693655939,-1.7586057319436814e-31
0.17500000000000002,-9.601265648340601e-19,0.010344694757066009,3.3758847207569162e-19,3.9117156541462934e-19,-0.020521012559669316,-2.6909309860603767e-19,-6.575158709951624e-20,19.992470460497056,-2.953593473672263e-31
0.18,-1.2598968082601163e-18,0.011142211596670393,1.7386455371502238e-19,5.486619651674111e-19,-0.022137142220159944,-2.373841495201392e-19,-9.164208912726127e-20,18.10513947211358,-3.9418942379543424e-31
0.185,-1.5411915301626607e-18,0.011880323847968555,1.0982338808473582e-21,6.991039002576512e-19,-0.023634413445563496,-1.9908504806245353e-19,-1.1649503213449217e-19,16.170470339040225,-5.241806968756641e-31
0.19,-1.7969751702157157e-18,0.01255111952623622,-1.769095333301541e-19,8.388033252601949e-19,-0.024996658208166878,-1.549314713765002e-19,-1.3970203513574209e-19,14.192769984881522,-6.453524546327477e-31
0.195,-2.0207155132041877e-18,0.01314721697999488,-3.5604356589440693e-19,9.642512794358475e-19,-0.026208762866119173,-1.0587099578525346e-19,-1.6068093289175313e-19,12.176709121444798,-7.814544624729295e-31
0.2,-2.2066335060898926e-18,0.013661903429806443,-5.320120427576793e-19,1.0722559250119125e-18,-0.02725695628932101,-5.30356171678853e-20,-1.788976169788447e-19,10.12728971469138,-9.328562225970537e-31
0.20500000000000002,-2.349930570096358e-18,0.014089271593732633,-7.004972865117553e-19,1.1600661320712038e-18,-0.02812909104787309,2.294845434487199e-21,-1.9388666904385447e-19,8.049807069962824,-9.570743933923488e-31
0.21,-2.4469810740364416e-18,0.014424340249561851,-8.573125762055233e-19,1.2254800249834183e-18,-0.028814891194258507,5.87369314461954e-20,-2.0526969021839402e-19,5.949807046089955,-1.0168123101962853e-30
0.215,-2.49547920986729e-18,0.014663158975068313,-9.985571892175507e-19,1.2669325375718243e-18,-0.029306169692091544,1.1485326441577622e-19,-2.1277032413000153e-19,3.8330390350834342,-1.0924104263234654e-30
0.22,-2.4945318708917323e-18,0.014802891424125164,-1.120761739512327e-18,1.283557082828341e-18,-0.029597002709621734,1.692053913046212e-19,-2.1622513596106104e-19,1.705405451452144,-1.0732157042890764e-30
0.225,5.4098059118177214e-14,0.01484187599488962,1.4191695910626415e-14,-1.4746972760488352e-14,-0.0296838581735841,-2.837038334793156e-15,3.2764639624931705e-15,-0.4270914318368959,1.2406957970792738e-26
0.23,-3.613129694646153e-19,0.014779661930120369,-3.659065386946088e-18,6.757792731529703e-19,-0.029565671381135417,1.6583930822592098e-18,-1.603114339091043e-19,-2.558404393139025,-6.154052388625047e-31
0.23500000000000001,-5.450513694975396e-14,0.014617017423688594,-1.3254634919161941e-14,1.4877037423522364e-14,-0.029243868930251438,2.5757736896293432e-15,-3.2912478264244753e-15,-4.68249696274154,-1.2524806542524425e-26
0.24,5.433182129325996e-14,0.014355915286515142,1.392466074488657e-14,-1.4842344590557197e-14,-0.028722340023364268,-2.756201973965021e-15,3.2912151186611133e-15,-6.793398936898356,1.2488702681290078e-26
0.245,-8.262716504703068e-17,0.013999486499557179,3.343542323256429e-16,1.5330757710533152e-17,-0.02800734663053106,-9.023579823988421e-17,3.170214024269086e-19,-8.885260736167073,-2.3205977712697285e-29
0.25,-5.422581790526336e-14,0.013551955034131424,-1.4266729725979197e-14,1.481737769373344e-14,-0.027107394226106862,2.8528541688323895e-15,-3.2901327108271352e-15,-10.952405664233908,-1.2466254122504382e-26
0.255,-7.630165361231743e-17,0.013018546489362848,3.2941671800802873e-16,1.2829681059646827e-17,-0.026033045044570713,-8.815748987474101e-17,6.46879563992489e-19,-12.989379186899999,-2.1282204281516247e-29
0.26,-5.4300640570239457e-14,0.01240538043130357,-1.3937210159746275e-14,1.4829113904401895e-14,-0.024796702086874234,2.763946426193144e-15,-3.2891920044241897e-15,-14.990994423453262,-1.2482103068799287e-26
