0.0,0.0,-59.4465394649644,0.0,0.0,44.58936264337873,0.0
0.005,0.0,-59.29171722458427,0.0,0.0,44.53131957999627,0.0
0.01,0.0,-58.82462135477494,0.0,0.0,44.356435831303095,0.0
0.015,0.0,-58.03754725078154,0.0,0.0,44.062503992068486,0.0
0.02,0.0,-56.91826533109862,0.0,0.0,43.646033205110875,0.0
0.025,0.0,-55.45093972232838,0.0,0.0,43.10253171477952,0.0
0.03,0.0,-53.61741013582518,0.0,0.0,42.426900709305265,0.0
0.035,0.0,-51.398816311445614,0.0,0.0,41.6139324401297,0.0
0.04,0.0,-48.77751761220353,0.0,0.0,40.65889687126757,0.0
0.045,0.0,-45.739222678820475,0.0,0.0,39.55818891053209,0.0
0.05,0.0,-42.275199031397314,0.0,0.0,38.30999379768732,0.0
0.055,0.0,-38.384387342284505,0.0,0.0,36.91491386261226,0.0
0.06,0.0,-34.0752103338372,0.0,0.0,35.376489087773315,0.0
0.065,0.0,-29.366854083605933,0.0,0.0,33.70154070337759,0.0
0.07,0.0,-24.289820755917127,0.0,0.0,31.900274900217283,0.0
0.075,0.0,-18.885611901058304,0.0,0.0,29.98610435608321,0.0
0.08,0.0,-13.205497110617186,0.0,0.0,27.975177384107386,0.0
0.085,0.0,-7.308440373909221,0.0,0.0,25.885643487633025,0.0
0.09,0.0,-1.2583740407705837,0.0,0.0,23.73672260918879,0.0
0.095,0.0,4.87889693701173,0.0,0.0,21.547675173322986,0.0
0.1,0.0,11.03883028614404,0.0,0.0,19.336784460044388,0.0
0.105,0.0,17.16099845638395,0.0,0.0,17.12045885399054,0.0
0.11,0.0,23.191393202009927,0.0,0.0,14.91254059326965,0.0
0.115,0.0,29.08401232430815,0.0,0.0,12.723875221308553,0.0
0.12,0.0,34.80166515808908,0.0,0.0,10.562159534227511,0.0
0.125,0.0,40.31603157946755,0.0,0.0,8.432052725262118,0.0
0.13,0.0,45.60708274409146,0.0,0.0,6.335510930393663,0.0
0.135,0.0,50.662012971993434,0.0,0.0,4.272291852483541,0.0
0.14,0.0,55.473841867073645,0.0,0.0,2.2405732257226125,0.0
0.145,0.0,60.03983028396749,0.0,0.0,0.2376343314531315,0.0
0.15,0.0,64.35982207826517,0.0,0.0,-1.7394394768767052,0.0
0.155,0.0,68.43458451661424,0.0,0.0,-3.6930562235780133,0.0
0.16,0.0,72.26418083084633,0.0,0.0,-5.624434710177157,0.0
0.165,0.0,75.84637341032102,0.0,0.0,-7.532942444096479,0.0
0.17,0.0,79.17502825187489,0.0,0.0,-9.415447776128785,0.0
0.17500000000000002,0.0,82.23847199902347,0.0,0.0,-11.265673994103834,0.0
0.18,0.0,85.01774342317105,0.0,0.0,-13.073540564023482,0.0
0.185,0.0,87.48468353475604,0.0,0.0,-14.824478227689967,0.0
0.19,0.0,89.59982644831358,0.0,0.0,-16.498711581619062,0.0
0.195,0.0,91.31009311921478,0.0,0.0,-18.07051731640255,0.0
0.2,0.0,92.54636182653908,0.0,0.0,-19.507491815215275,0.0
0.20500000000000002,0.0,93.22110550769739,0.0,0.0,-20.769902574788578,0.0
0.21,0.0,93.22646035739375,0.0,0.0,-21.810258353561384,0.0
0.215,0.0,92.4333311821491,0.0,0.0,-22.57331556523088,0.0
0.22,0.0,90.69243870959986,0.0,0.0,-22.99683958255188,0.0
0.225,0.0,87.83852726513793,0.0,0.0,-23.013542558240374,0.0
0.23,0.0,83.69916884259312,0.0,0.0,-22.554685112430203,0.0
0.23500000000000001,0.0,78.10952540852767,0.0,0.0,-21.555789015758982,0.0
0.24,0.0,70.93379031479319,0.0,0.0,-19.964667015767517,0.0
0.245,0.0,62.092553287380944,0.0,0.0,-17.751443879823874,0.0
0.25,0.0,51.59296116956747,0.0,0.0,-14.919404254815579,0.0
0.255,0.0,39.55571588514577,0.0,0.0,-11.514517431646546,0.0
0.26,0.0,26.230793909655404,0.0,0.0,-7.630755978231983,0.0
0.265,0.0,11.993892008620652,0.0,0.0,-3.4084028700600686,0.0
0.27,0.0,-2.680786638179295,0.0,0.0,0.9761551951567462,0.0
