0.0,0.0
0.005,6.393722256331502e-06
0.01,4.661723968438225e-05
0.015,0.00010661879639928262
0.02,0.00019454551885622617
0.025,0.0003068232329965781
0.03,0.0004461121491954323
0.035,0.0006121382995012414
0.04,0.0008061432635315668
0.045,0.0010287715580981072
0.05,0.0012809579466259713
0.055,0.0015635234898585537
0.06,0.0018772670936950675
0.065,0.002222895270471703
0.07,0.002600975402028638
0.075,0.0030119040860059343
0.08,0.003455849587245652
0.085,0.003932714499310208
0.09,0.004442084589634021
0.095,0.004983188309878983
0.1,0.005554853859859321
0.105,0.006155473320076155
0.11,0.006782970798427712
0.115,0.007434778291415256
0.12,0.008107819586008702
0.125,0.008798504070924196
0.13,0.009502731509162032
0.135,0.010215908932053708
0.14,0.01093298047819502
0.145,0.011648470713360837
0.15,0.012356541605495153
0.155,0.013051062898203014
0.16,0.013725695168044894
0.165,0.014373984362695325
0.17,0.014989466121800632
0.17500000000000002,0.015565777706910922
0.18,0.01609677493392425
0.185,0.016576651130883135
0.19,0.017000054866592507
0.195,0.017362203031140666
0.2,0.017658985810975025
0.20500000000000002,0.017887060196095206
0.21,0.018043928909570184
0.215,0.018128002025100898
0.22,0.018138639044778415
0.225,0.018076169837755174
0.23,0.017941893515896368
0.23500000000000001,0.01773805509432691
0.24,0.01746780051765029
0.245,0.017135111393699276
0.25,0.01674472143993455
0.255,0.016302017251071277
0.26,0.015812926463809163
0.265,0.015283796746480505
0.27,0.014721269221915634
0.275,0.01413214999818635
0.28,0.013523283359873517
0.28500000000000003,0.012901429961896582
0.29,0.012273153007114956
0.295,0.011644714963829017
0.3,0.01102198687328837
0.305,0.010410371759579817
0.31,0.009814743110567292
0.315,0.009239398860216852
0.32,0.008688030801515367
0.325,0.008163708921706814
0.33,0.007668879759869185
0.335,0.00720537758493478
0.34,0.006774446963003555
0.34500000000000003,0.00637677512033008
0.35000000000000003,0.006012532435894613
0.355,0.00568141937255362
0.36,0.00538271819973879
0.365,0.005115347946089699
0.37,0.004877921144153419
0.375,0.004668801077004403
0.38,0.004486158403547158
0.385,0.004328026209007518
0.39,0.004192352703410229
0.395,0.004077050949010896
0.4,0.003980045158090917
0.405,0.0038993132332612035
0.41000000000000003,0.0038329253457356494
0.41500000000000004,0.003779078443694628
0.42,0.003736126663219874
0.425,0.0037026076743797987
0.43,0.003677265034152999
0.435,0.003659066643813491
0.44,0.0036472194157788074
0.445,0.003641180251064682
0.45,0.0036406634130739324
0.455,0.0036456443614655692
0.46,0.003656360079981935
0.465,0.0036733059011188063
0.47000000000000003,0.003697228800071617
0.47500000000000003,0.0037291170982998167
0.48,0.003770186495848371
0.485,0.0038218623324945966
0.49,0.0038857579731557124
0.495,0.003963649217458176
0.5,0.004057444655068743
0.505,0.004169151926081582
0.51,0.004300839901461018
0.515,0.004454596873690875
0.52,0.004632484944022686
0.525,0.0048364909083726815
0.53,0.0050684740749940005
0.535,0.005330111602413368
0.54,0.005622842102983583
0.545,0.005947808433635515
0.55,0.006305800764780045
0.555,0.006697201186771196
0.56,0.007121931266146575
0.5650000000000001,0.007579404092471265
0.5700000000000001,0.00806848244963021
0.5750000000000001,0.008587444798294541
0.58,0.00913396074528805
0.585,0.009705077612231605
0.59,0.010297219570691851
0.595,0.01090620059575187
0.6,0.011527252197375049
0.605,0.012155066521390978
0.61,0.012783854973410058
0.615,0.01340742203501577
0.62,0.014019253405770371
0.625,0.014612617061118272
0.63,0.015180675275409783
0.635,0.01571660514369455
0.64,0.016213724696385157
0.645,0.01666562132462701
0.65,0.01706627899112334
0.655,0.017410200567560707
0.66,0.017692521663150274
0.665,0.017909112474768563
0.67,0.018056664499994213
0.675,0.01813275941594128
0.68,0.018135917985738104
0.685,0.018065627534895157
0.6900000000000001,0.017922347256082105
0.6950000000000001,0.017707491369705508
0.7000000000000001,0.01742339091236289
0.705,0.01707323563611851
0.71,0.016660998133836813
0.715,0.016191342839910305
0.72,0.01566952295453561
0.725,0.01510126862064709
0.73,0.014492669799011537
0.735,0.013850057284702899
0.74,0.013179885151480164
0.745,0.012488617670474156
0.75,0.011782623375847123
0.755,0.011068078544475668
0.76,0.010350881873474549
0.765,0.009636581654305587
0.77,0.008930316249678327
0.775,0.008236768210409195
0.78,0.007560131935488101
0.785,0.006904094409000194
0.79,0.006271828217700559
0.795,0.005665995808051605
0.8,0.005088763749132141
0.805,0.0045418256492304465
0.81,0.004026432302666194
0.8150000000000001,0.003543427642160424
0.8200000000000001,0.0030932890950889913
0.8250000000000001,0.0026761710215739143
0.8300000000000001,0.002291950001904297
0.835,0.0019402708643783129
0.84,0.0016205924677219485
0.845,0.0013322323875519793
0.85,0.001074409789857178
0.855,0.0008462858959292774
0.86,0.0006470015624244763
0.865,0.0004757116051381516
0.87,0.00033161558293137716
0.875,0.0002139848346497386
0.88,0.00012218562782684295
0.885,5.569831928589619e-05
0.89,1.4132471288487436e-05
0.895,-2.7621159492190964e-06
0.9,4.911531115682488e-06
0.905,3.720038358123734e-05
0.91,9.430012538824695e-05
0.915,0.00017654975786207672
0.92,0.00028442209951351494
0.925,0.00041851019792238375
0.93,0.0005795096783192122
0.935,0.0007681970804536142
0.9400000000000001,0.0009854042648238526
0.9450000000000001,0.001231989011942325
0.9500000000000001,0.001508801997847975
0.9550000000000001,0.001816650395189967
0.96,0.0021562584412766483
0.965,0.0025282254038812013
0.97,0.00293298149938348
0.975,0.003370742428298712
0.98,0.0038414633344547866
0.985,0.00434479311569369
0.99,0.0048800301586418016
0.995,0.005446080676357212
1.0,0.006041420947136444
1.0050000000000001,0.006664064826102489
1.01,0.0073115379516863754
1.0150000000000001,0.00798086007668175
1.02,0.008668536907794788
1.025,0.009370562742564204
1.03,0.010082435018802016
1.035,0.010799181679225
1.04,0.011515401941093018
1.045,0.012225320721217514
1.05,0.012922856538597927
1.055,0.013601702274982586
1.06,0.014255417675389737
1.065,0.01487753199006292
1.07,0.015461654664012059
1.075,0.016001591550669048
1.08,0.01649146372946575
1.085,0.016925825722648113
1.09,0.017299779710384655
1.095,0.01760908228261826
1.1,0.017850240342269785
1.105,0.01802059298452008
1.11,0.018118376543341697
1.115,0.018142770471179404
1.12,0.018093922325881806
1.125,0.017972950816485422
1.1300000000000001,0.0177819265985093
1.135,0.017523831275148893
1.1400000000000001,0.017202495794649053
1.145,0.016822520142490305
1.1500000000000001,0.01638917682130625
1.155,0.015908301125076463
1.16,0.015386171574299112
1.165,0.014829384103908438
1.17,0.014244723670387316
1.175,0.013639036870571886
1.18,0.01301910895951508
1.185,0.012391548324682589
1.19,0.011762681057504665
1.195,0.011138457771266985
1.2,0.010524374280404203
1.205,0.009925407210609194
1.21,0.009345965067733886
1.215,0.008789854789608142
1.22,0.00826026334200236
1.225,0.007759753535086844
1.23,0.007290272903389905
1.235,0.0068531742566353415
1.24,0.006449246335447967
1.245,0.00607875290872073
1.25,0.005741478627237839
1.2550000000000001,0.005436779970624528
1.26,0.005163639708792189
1.2650000000000001,0.0049207234139370115
1.27,0.0047064367039793
1.2750000000000001,0.004518982061547661
1.28,0.004356414244231388
1.285,0.004216693474822897
1.29,0.00409773576516681
1.295,0.003997459884433674
1.3,0.003913830622443992
1.305,0.0038448981206173904
1.31,0.0037888331466815472
1.315,0.0037439582724636544
1.32,0.0037087749761094413
1.325,0.0036819867361590486
1.33,0.0036625182108493415
1.335,0.0036495306063087096
1.34,0.003642433338166509
1.345,0.0036408920746217174
1.35,0.003644833229653477
1.355,0.0036544449459613992
1.36,0.003670174577569685
1.365,0.003692722647929081
1.37,0.0037230332318715087
1.375,0.0037622806824477717
1.3800000000000001,0.0038118526064447877
1.385,0.0038733289834484985
1.3900000000000001,0.003948457326799826
1.395,0.004039123802759281
1.4000000000000001,0.00414732025855713
1.405,0.0042751071624493875
1.41,0.004424572530695947
1.415,0.004597787007970311
1.42,0.00479675537977009
1.425,0.005023364925195395
1.43,0.00527933116720547
1.435,0.005566141736347063
1.44,0.005884999235748367
1.445,0.006236764166743569
1.45,0.006621899144716892
1.455,0.007040415788775789
1.46,0.007491825805658436
1.465,0.007975097886632199
1.47,0.008488622098283827
1.475,0.009030183449905138
1.48,0.009596946266341888
1.485,0.010185450866561752
1.49,0.010791623847339338
1.495,0.01141080298943109
1.5,0.012037777454189325
